Protein	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage
YBR289W	A180T	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.9609375	0.1640625
YCL011C	A180T	-1.19017490295998	0.618173355413698	-1.9253092883039	27	0.0647843316497445	0.0916180784869168	NA	0.791666666666667	0.347222222222222
YCL035C	A180T	0.598090410055341	0.928069275252734	0.644445868432038	28	0.524531255339153	0.614524362872832	NA	0.85	0.35
YCL050C	A180T	-0.405603501208457	0.910186252190419	-0.445626925513704	40	0.658269441951251	0.731750681983018	NA	0.875	0.434210526315789
YCL054W	A180T	-0.14530668749489	0.519928663982479	-0.2794742770708	20	0.782750634982093	0.824129523174978	NA	0.923076923076923	0.730769230769231
YCL059C	A180T	-2.91949288613977	0.790369955175576	-3.69383080293231	39	0.000675804145219505	0.00155304991064867	NA	0.861111111111111	0.75
YCR028C-A	A180T	-2.40144115868348	0.77975121303655	-3.07975302703494	46	0.00348989845806091	0.00651629477716061	NA	0.552631578947368	0.552631578947368
YCR042C	A180T	-1.18667172661287	1.32757977851612	-0.893860953455658	18	0.383192429261415	0.464888277124255	NA	0.920454545454545	0.329545454545455
YCR052W	A180T	-3.41654350994888	0.566470354747152	-6.03128386387295	44	3.03566594528348e-07	3.03087504127664e-06	NA	0.613970588235294	0.613970588235294
YCR087C-A	A180T	-0.52550964229282	0.799582036319243	-0.657230425925933	43	0.514535465078243	0.60578313376207	NA	0.765625	0.640625
YCR092C	A180T	-1.71484102328666	0.963529671583253	-1.77974905585302	31	0.0849229444816428	0.115980478463501	NA	0.907258064516129	0.725806451612903
YDL002C	A180T	-3.27535342556059	0.646302268380144	-5.06783526192745	44	7.70410204964378e-06	3.75771508135686e-05	NA	0.583333333333333	0.583333333333333
YDL081C	A180T	-1.75239416348438	0.75887219632989	-2.30920854915944	46	0.02547484482795	0.0390287686787183	NA	0.3125	0.3125
YDL092W	A180T	-0.292465044437133	0.716969757348093	-0.407918244025933	33	0.685968261945114	0.74183898011259	NA	0.791666666666667	0.208333333333333
YDL140C	A180T	-2.27094579442562	0.568348754196334	-3.99569063477023	46	0.00023097716798226	0.000593586485459787	NA	0.639423076923077	0.613782051282051
YDL150W	A180T	-4.12316927614022	0.45809511066242	-9.00068387583965	44	1.54865009704963e-11	1.23375791064954e-09	NA	0.594594594594595	0.567567567567568
YDL156W	A180T	-4.89614971683115	0.717120908360185	-6.82750936383519	46	1.65395444007288e-08	2.82353650841013e-07	NA	0.659090909090909	0.613636363636364
YDL164C	A180T	0.152738118647481	0.88667221399815	0.172259958343298	31	0.864352853371837	0.890432465327021	NA	0.894230769230769	0.586538461538462
YDL208W	A180T	-0.571469106017614	0.467975085031149	-1.22115284402283	43	0.228681641153983	0.293843614170978	NA	0.541666666666667	0.541666666666667
YDL213C	A180T	-0.155861280293158	0.970509005758099	-0.160597459032757	27	0.873606014701126	0.896102306925189	NA	0.863636363636364	0.227272727272727
YDR002W	A180T	0.977754377001557	0.431922059063287	2.26372873643458	46	0.0283518012484423	0.0428865854327703	NA	0.492021276595745	0.470744680851064
YDR037W	A180T	0.409256770341937	0.856615311176522	0.477760279325198	41	0.635358225564171	0.712913689717543	NA	0.861111111111111	0.805555555555556
YDR045C	A180T	-3.06437123628742	0.73328601484865	-4.17895769759076	40	0.000154511399756085	0.000414923871255106	NA	0.75	0.416666666666667
YDR083W	A180T	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.9375	0.145833333333333
YDR121W	A180T	-3.23454615896354	0.787098891927438	-4.10945332554443	43	0.000174778936643083	0.00045903478964502	NA	0.784722222222222	0.611111111111111
YDR167W	A180T	-2.40454703042146	0.489956904475629	-4.90767046745651	27	3.90336712401407e-05	0.000135203585889763	NA	0.729166666666667	0.3125
YDR174W	A180T	-2.93081186271563	0.770375152574942	-3.80439562844094	40	0.000476904910070797	0.0011398027350692	NA	0.59375	0.46875
YDR190C	A180T	-2.50750314943835	0.483797453548366	-5.18296061925773	46	4.74549651885425e-06	2.46559493044819e-05	NA	0.412946428571429	0.412946428571429
YDR216W	A180T	-0.351005011914289	0.770010047880874	-0.45584471641673	12	0.65664077950556	0.731750681983018	NA	0.978260869565217	0.282608695652174
YDR303C	A180T	-3.00541797779659	0.562812540393182	-5.33999824470328	46	2.78583377677499e-06	1.79949803418709e-05	NA	0.529411764705882	0.529411764705882
YDR310C	A180T	-3.49013924235018	0.8655589302683	-4.03223757539921	46	0.000205982651027448	0.000535107104299565	NA	0.693014705882353	0.678308823529412
YDR334W	A180T	-3.31613519771505	0.639527490545621	-5.18528952506146	45	4.95179777360022e-06	2.51804184657543e-05	NA	0.758928571428571	0.663690476190476
YDR346C	A180T	-0.489641342492114	1.00047121505378	-0.489410724791111	36	0.62751986765848	0.710792646305103	NA	0.859375	0.734375
YDR378C	A180T	-0.0906828559893136	0.500191673607324	-0.181296212580508	30	0.857354421920115	0.890432465327021	NA	0.775	0.525
YDR381W	A180T	-1.88123808736786	0.450298697048956	-4.17775600883725	46	0.000130047728715166	0.000361411711196798	NA	0.4765625	0.4765625
YDR382W	A180T	-1.01499490375043	0.402774938595483	-2.52000511076937	46	0.0152699529847622	0.0251690949197115	NA	0.375	0.298076923076923
YDR439W	A180T	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.958333333333333	0.0416666666666667
YDR464W	A180T	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.916666666666667	0.0833333333333333
YDR485C	A180T	-3.44366451011859	0.787627763614815	-4.37219797117601	40	8.5291205496496e-05	0.000264348670853279	NA	0.846590909090909	0.596590909090909
YDR496C	A180T	-2.00699420197438	0.457223024123112	-4.38953004570035	46	6.59134037508391e-05	0.000217776045361044	NA	0.591346153846154	0.591346153846154
YER092W	A180T	-2.92194851999298	0.659944729962335	-4.42756550258344	38	7.7909099164275e-05	0.000248270329336823	NA	0.75	0.515625
YER127W	A180T	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.928571428571429	0.196428571428571
YER148W	A180T	-2.86435621185864	0.586462189042508	-4.88412768184622	41	1.62704201809305e-05	6.59089902244473e-05	NA	0.65625	0.28125
YER159C	A180T	-2.44025646877626	0.687301648540926	-3.5504883102735	39	0.00102210655730994	0.00215216838184052	NA	0.725	0.35
YER164W	A180T	-4.78491028690828	0.650730089972813	-7.35314128029364	45	3.06012370998587e-09	6.74536302167829e-08	NA	0.675	0.616666666666667
YFL013C	A180T	-2.78987573565524	0.590025935460026	-4.72839508907359	45	2.25928608437176e-05	8.70918345427178e-05	NA	0.621951219512195	0.432926829268293
YFR013W	A180T	-2.79356091028557	0.66115001780678	-4.2253056568804	46	0.000111758509813153	0.000317341985437354	NA	0.723837209302326	0.677325581395349
YFR028C	A180T	-0.244636714801166	1.31359756596784	-0.186234141368038	26	0.853706589861381	0.890432465327021	NA	0.890625	0.328125
YFR031C	A180T	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.90625	0.09375
YFR032C-A	A180T	-0.661401194709418	0.885279608256178	-0.747109939663294	33	0.460287684466462	0.55280782204766	NA	0.75	0.375
YFR037C	A180T	-2.83856581567753	0.539313396222431	-5.26329558204931	45	3.81024319429102e-06	2.22109298398915e-05	NA	0.472457627118644	0.438559322033898
YGL013C	A180T	-3.47812339633321	0.794237945989897	-4.37919569808296	42	7.761674645268e-05	0.000248270329336823	NA	0.791666666666667	0.613636363636364
YGL030W	A180T	-1.12988415226093	0.349051733498679	-3.2370105741509	46	0.00224260170273616	0.00454221870299951	NA	0.266666666666667	0.133333333333333
YGL031C	A180T	-1.80238390060808	0.43485197947575	-4.14482165352219	46	0.000144389405271061	0.000396655952411307	NA	0.458333333333333	0.125
YGL049C	A180T	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.875	0.203125
YGL078C	A180T	-2.23687820630437	0.630323948782506	-3.5487755314152	39	0.00102713201093163	0.00215216838184052	NA	0.798611111111111	0.576388888888889
YGL097W	A180T	-3.19596410362064	0.418786891087139	-7.63148076417615	46	1.0385083903941e-09	2.75781672560211e-08	NA	0.48489010989011	0.440934065934066
YGL120C	A180T	-0.471228919944942	0.83112181424024	-0.566979366767927	30	0.574946384894266	0.667049446552086	NA	0.886363636363636	0.403409090909091
YGL133W	A180T	-3.78912861104379	0.637440890639629	-5.94428231179468	44	4.07466639984477e-07	3.4780188198675e-06	NA	0.6828125	0.6203125
YGL147C	A180T	-0.439865916482055	1.02614796776548	-0.428657396690946	44	0.670263920167087	0.737014008940361	NA	0.375	0.25
YGL160W	A180T	-0.0465542636528401	0.800110312094128	-0.0581848064562418	22	0.954126690698132	0.958135626373335	NA	0.708333333333333	0.458333333333333
YGL164C	A180T	0.341895326623105	0.67976653649714	0.502959925601668	46	0.617392229182977	0.70265115607015	NA	0.465625	0.440625
YGL171W	A180T	-0.983592024952735	0.852537469593657	-1.15372292718294	44	0.254842356422583	0.323975123324454	NA	0.8375	0.625
YGL201C	A180T	-3.17535356180148	0.708023405234507	-4.48481439783726	38	6.54030380133896e-05	0.000217776045361044	NA	0.81	0.47
YGL207W	A180T	-2.98909229462705	0.760861825299032	-3.92856126465838	46	0.000284750872860506	0.000701602666120217	NA	0.595183486238532	0.576834862385321
YGR054W	A180T	-2.19406047611457	0.349868396974283	-6.2711022061128	41	1.78008986662093e-07	2.02591180058286e-06	NA	0.710526315789474	0.657894736842105
YGR081C	A180T	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.979166666666667	0.0833333333333333
YGR145W	A180T	-0.792957322074943	0.424945587146855	-1.86602084139518	30	0.0718426804816921	0.101002356677202	NA	0.828125	0.484375
YGR162W	A180T	-2.15440407567075	0.451793546121677	-4.76855876796994	45	1.97973890148084e-05	7.88595995756536e-05	NA	0.648809523809524	0.458333333333333
YGR204W	A180T	-0.346110306590157	0.812618277390544	-0.425919913715916	34	0.672850476288333	0.737014008940361	NA	0.956730769230769	0.379807692307692
YGR253C	A180T	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YGR254W	A180T	1.31400994451932	0.783033651317103	1.67810149960872	38	0.101534486134423	0.135568392101268	NA	0.8	0.616666666666667
YGR270W	A180T	-3.64322325432676	0.605345537171278	-6.01841928388734	44	3.17075785183363e-07	3.03124450635295e-06	NA	0.684151785714286	0.621651785714286
YGR275W	A180T	-2.92444589389234	0.583224420213352	-5.01427202383354	44	9.19779483732341e-06	4.14768484173641e-05	NA	0.4609375	0.4609375
YGR285C	A180T	-2.66871384593534	0.511368704149264	-5.21876646787592	45	4.42546338375038e-06	2.40383124708259e-05	NA	0.793269230769231	0.5625
YHR064C	A180T	-1.76208304745251	0.500847417420604	-3.51820332133757	46	0.00099042944343708	0.00211350568733448	NA	0.61875	0.59375
YHR072W-A	A180T	-1.03984165503457	0.872856587153719	-1.19130871020332	28	0.243533222842103	0.311253691226004	NA	0.675	0.375
YHR089C	A180T	-0.595468835152875	0.594162851250756	-1.00219802348694	42	0.321987266672366	0.40080706632654	NA	0.703125	0.703125
YHR099W	A180T	-2.21390315571493	0.631029942036758	-3.50839636637396	45	0.00103556219209899	0.00215216838184052	NA	0.823051948051948	0.595779220779221
YHR137W	A180T	2.18134858928799	0.970560817305881	2.2475135513332	42	0.0299179154725722	0.0446898862371547	NA	0.731617647058824	0.672794117647059
YHR143W-A	A180T	-2.6695377192298	0.423088553845792	-6.30964296945456	45	1.0821295148844e-07	1.29314477028686e-06	NA	0.3	0.1
YHR193C	A180T	-1.10401178820932	0.643580026528294	-1.7154227022314	34	0.0953691545737176	0.12805184237707	NA	0.819444444444444	0.597222222222222
YHR206W	A180T	-4.41960404724264	0.637191381314003	-6.93607003617755	43	1.59255280074433e-08	2.82353650841013e-07	NA	0.756944444444444	0.590277777777778
YIL036W	A180T	-3.64502388692915	1.00123364479051	-3.64053276265183	37	0.000826902160634413	0.00182990385547801	NA	0.69375	0.36875
YIL126W	A180T	-2.86627397835692	0.532268107628543	-5.38501919855252	44	2.6787680720286e-06	1.7784043589301e-05	NA	0.655405405405405	0.560810810810811
YIL130W	A180T	-4.46888866709148	0.581668897080164	-7.68287369244636	46	8.71126282220303e-10	2.60248976813315e-08	NA	0.6796875	0.6171875
YIR002C	A180T	-2.31200258318523	1.29091204614654	-1.7909838165092	33	0.0824728491268889	0.113936479429633	NA	0.89	0.39
YJL033W	A180T	-2.3283281015291	0.580904494948918	-4.00810825492724	42	0.00024541540411982	0.000617413490364599	NA	0.8671875	0.3359375
YJL052W	A180T	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.95	0.183333333333333
YJL076W	A180T	-0.445497225162152	1.07148906534525	-0.415773935143806	28	0.680744812417242	0.739536409853277	NA	0.924242424242424	0.560606060606061
YJL081C	A180T	-3.47206801214368	0.642255174393933	-5.40605689229381	45	2.35452572039385e-06	1.6078047062118e-05	NA	0.532407407407407	0.532407407407407
YJL123C	A180T	0.681867947999183	0.520014167995646	1.31124878890779	46	0.196281567807736	0.254952688619831	NA	0.771428571428571	0.657142857142857
YJL125C	A180T	0.268653775211099	0.512547893932365	0.524153505245991	7	0.616353708953489	0.70265115607015	NA	0.965277777777778	0.298611111111111
YJL140W	A180T	-2.45106076919839	0.81266004562264	-3.01609606920007	40	0.00443497473786425	0.00809128978892791	NA	0.697916666666667	0.447916666666667
YJL176C	A180T	-2.36887700810106	0.757300755725303	-3.12805314162439	43	0.00315469231788379	0.00598390050773195	NA	0.814516129032258	0.576612903225806
YJL189W	A180T	-1.94110967680363	0.542201402229513	-3.58005285272567	45	0.000837714580424365	0.00183682371304058	NA	0.45	0.45
YJL217W	A180T	-0.380193564734468	0.987231928581776	-0.385110685470476	32	0.702703377198005	0.753121556727907	NA	0.875	0.640625
YJR068W	A180T	-2.52301186696681	0.440557985977164	-5.72685536813215	46	7.41918798174979e-07	6.11443423323517e-06	NA	0.724137931034483	0.689655172413793
YJR074W	A180T	-1.71301844802042	0.390501800576568	-4.38671075393553	46	6.65173695035826e-05	0.000217776045361044	NA	0.442073170731707	0.393292682926829
YJR083C	A180T	-0.17813837693047	2.74692660015451	-0.0648500680434817	7	0.950106519782829	0.958124296321081	NA	0.875	0.25
YJR140C	A180T	-3.23394561765784	0.665995806161727	-4.85580477795461	45	1.48448427617076e-05	6.22441652640021e-05	NA	0.836206896551724	0.698275862068966
YJR144W	A180T	-3.44989594335088	1.15769254419483	-2.97997595358989	43	0.00472736293067899	0.00854285119967278	NA	0.645833333333333	0.534722222222222
YKL029C	A180T	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.96875	0.25
YKL106W	A180T	-4.5281535074488	0.678037388666443	-6.67832420916305	39	5.94237885565008e-08	8.35428556764923e-07	NA	0.864705882352941	0.636764705882353
YKL112W	A180T	-3.11514617150177	0.849154282307789	-3.6685278946431	36	0.000783315010270291	0.00175514879017175	NA	0.694444444444444	0.361111111111111
YKL144C	A180T	-4.67966089572486	0.566693823411027	-8.25782936464206	45	1.45715661759027e-10	5.80434052673458e-09	NA	0.645833333333333	0.645833333333333
YKL218C	A180T	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.985294117647059	0.235294117647059
YKR001C	A180T	-3.53774041399705	0.897373260134608	-3.94232876235512	46	0.000272817990617513	0.000679203122474851	NA	0.53030303030303	0.48989898989899
YKR008W	A180T	-2.92296198627376	0.526635009058393	-5.55026144482859	44	1.5389537817434e-06	1.11457561768689e-05	NA	0.55241935483871	0.520161290322581
YKR025W	A180T	-4.5312219877114	0.57495907053588	-7.88094704460991	46	4.43262537785927e-10	1.51342495044052e-08	NA	0.610294117647059	0.580882352941177
YKR046C	A180T	0.831463644861233	0.919932305109052	0.903831336548909	30	0.3732857714058	0.457514355723006	NA	0.875	0.509615384615385
YLL004W	A180T	-1.65940149822043	1.07822931795055	-1.53900610064521	34	0.133058763146437	0.176672468844436	NA	0.889705882352941	0.404411764705882
YLL021W	A180T	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.979166666666667	0.0833333333333333
YLL034C	A180T	0.679074332211676	0.593246864197099	1.14467411999006	43	0.258675875973818	0.327108647395463	NA	0.918367346938776	0.693877551020408
YLL045C	A180T	-1.46214863994819	0.345563719315915	-4.23119835277466	46	0.000109674332136489	0.000315809221453264	NA	0.272727272727273	0.272727272727273
YLR009W	A180T	-0.905902453905221	0.519628385476358	-1.74336598851264	35	0.0900494488196335	0.122283058340298	NA	0.75	0.55
YLR029C	A180T	-1.93746674526848	0.450266028146209	-4.30293787262883	46	8.71474090826663e-05	0.000264348670853279	NA	0.375	0.375
YLR032W	A180T	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YLR033W	A180T	-3.17088668580899	0.591061253811111	-5.36473447610276	44	2.86690447603988e-06	1.80313202571982e-05	NA	0.579268292682927	0.50609756097561
YLR052W	A180T	-3.30382774152259	0.682950828815424	-4.83757776127612	46	1.51287389136279e-05	6.23408379371907e-05	NA	0.666666666666667	0.666666666666667
YLR055C	A180T	-3.15508831556387	1.26196302509796	-2.50014323146983	21	0.0207718350979029	0.0326609775552553	NA	0.846153846153846	0.269230769230769
YLR060W	A180T	0.19910280458679	0.981260022752184	0.20290524424745	35	0.840384082310923	0.880928928387327	NA	0.940217391304348	0.559782608695652
YLR075W	A180T	-1.90534348143594	0.407706043192063	-4.67332656273226	46	2.60733981010119e-05	9.73678460334665e-05	NA	0.441176470588235	0.382352941176471
YLR082C	A180T	-2.11855311911956	0.579104283508551	-3.65832748859002	25	0.00118463848367556	0.00244076377240051	NA	0.722222222222222	0.277777777777778
YLR095C	A180T	-2.61798662636689	0.724470390542462	-3.61365579676296	43	0.000785777910244256	0.00175514879017175	NA	0.684375	0.5375
YLR106C	A180T	1.01366551232078	0.42848098141781	2.36571879798874	45	0.0223632734655268	0.0346074806336722	NA	0.891990291262136	0.756067961165049
YLR150W	A180T	-2.05651198245902	0.439605800445338	-4.67808200068264	46	2.56675853820276e-05	9.73678460334665e-05	NA	0.455	0.435
YLR175W	A180T	-1.89366548479265	0.596951241058823	-3.17222807248683	42	0.00282657383660112	0.00549228574754201	NA	0.837962962962963	0.689814814814815
YLR185W	A180T	-2.20665700979949	0.717713636781126	-3.07456469643816	46	0.00354051050986603	0.00655955047951924	NA	0.642857142857143	0.357142857142857
YLR196W	A180T	-0.398983129142561	0.666990850169699	-0.598183811728527	36	0.553462350143958	0.645256105777591	NA	0.885869565217391	0.668478260869565
YLR237W	A180T	0.575475750126271	1.44056178744891	0.399480088351768	21	0.69357330263566	0.746684771756408	NA	0.825	0.125
YLR243W	A180T	1.10506490078267	0.456821734749785	2.41902872985662	45	0.0196678507589061	0.0313374422091904	NA	0.71875	0.71875
YLR247C	A180T	-2.50609007839151	0.889385381606049	-2.81777745645653	38	0.00763286428027543	0.0136138400222823	NA	0.880208333333333	0.505208333333333
YLR249W	A180T	-0.0674423180246707	0.383402995418446	-0.175904515172251	46	0.861141061414612	0.890432465327021	NA	0.746559633027523	0.69151376146789
YLR274W	A180T	-2.4128918126834	0.759632414134199	-3.17639396079947	39	0.00291304198667586	0.00561465350657685	NA	0.784722222222222	0.326388888888889
YLR293C	A180T	-0.753111205273126	0.302098957111916	-2.49292884845718	46	0.0163308810298572	0.0267334285351773	NA	0.534090909090909	0.482142857142857
YLR304C	A180T	0.282702840858945	0.648164122764014	0.436159347501979	38	0.665189138056505	0.736019462942151	NA	0.941176470588235	0.547794117647059
YLR309C	A180T	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.875	0.25
YLR314C	A180T	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YLR321C	A180T	-2.99829033563785	0.55026904568912	-5.44877157660757	45	2.03789315533776e-06	1.43251901213448e-05	NA	0.56875	0.41875
YLR344W	A180T	-1.8318489223078	0.665451651423635	-2.75279040691962	46	0.00842945834170683	0.0145988445193328	NA	0.416666666666667	0.416666666666667
YLR347C	A180T	-1.62152343206311	0.456466484667732	-3.55233842248778	46	0.00089494948835922	0.0019444811610714	NA	0.503424657534247	0.48972602739726
YLR357W	A180T	-3.24774292590508	0.578539839340544	-5.61368933487288	46	1.09403086989701e-06	8.43462509372212e-06	NA	0.640625	0.615625
YLR387C	A180T	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.9625	0.0625
YLR388W	A180T	-0.887391958387205	0.408741703510124	-2.17103356659379	46	0.0351243108119532	0.0515012900862382	NA	0.4125	0.4125
YLR397C	A180T	-0.0346797152817616	0.42938117681225	-0.0807667339756851	34	0.936101025336322	0.948000614641445	NA	0.961805555555556	0.8125
YLR406C	A180T	-1.33459413345393	0.541005772557209	-2.46687595798769	40	0.0180096474931415	0.0290831469652758	NA	0.4375	0.1875
YLR430W	A180T	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.958333333333333	0.222222222222222
YLR448W	A180T	-0.486563163764603	0.536707119946226	-0.906571099361144	46	0.369358203355801	0.455034075268229	NA	0.548076923076923	0.548076923076923
YML007W	A180T	-2.95111732471462	1.23555503605821	-2.38849524188705	35	0.0224441820009171	0.0346074806336722	NA	0.794117647058824	0.294117647058824
YML010W	A180T	-1.69875626643425	0.623097986751376	-2.72630678088209	41	0.00937930123703801	0.01612699996872	NA	0.705	0.545
YML041C	A180T	-2.6988276315008	0.794417704143903	-3.39724003810963	42	0.00149996270549346	0.00306402638130716	NA	0.770833333333333	0.520833333333333
YML065W	A180T	-1.02240661280025	0.931876169954326	-1.09714857592115	35	0.280067774732108	0.352295779794599	NA	0.892045454545455	0.573863636363636
YML069W	A180T	-3.34528099351238	0.723179967055752	-4.62579322700526	46	3.04919297400286e-05	0.000112116480121028	NA	0.483490566037736	0.445754716981132
YML127W	A180T	-3.2962830105009	0.61791547707889	-5.33452087344311	45	2.99758973776321e-06	1.80455726547346e-05	NA	0.592741935483871	0.495967741935484
YMR019W	A180T	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.888888888888889	0.138888888888889
YMR033W	A180T	-2.91228052389479	0.578631448189456	-5.03304915936966	45	8.23983348241519e-06	3.86141216136712e-05	NA	0.581896551724138	0.512931034482759
YMR039C	A180T	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.90625	0.03125
YMR044W	A180T	-2.45406506342806	0.811809430965754	-3.02295707566322	43	0.00420795860054346	0.00773617004253759	NA	0.727941176470588	0.551470588235294
YMR072W	A180T	-4.77035382025332	0.756478645598183	-6.30599931407341	46	1.00555491044929e-07	1.28455211733044e-06	NA	0.518382352941176	0.518382352941177
YMR075W	A180T	-2.22333083176702	0.863689275891182	-2.5742253537569	39	0.0139588456551318	0.0231678063303924	NA	0.789473684210526	0.460526315789474
YMR083W	A180T	-1.08962887593911	0.764275797213285	-1.42570114075591	32	0.163637244587025	0.213712029815842	NA	0.805555555555556	0.805555555555556
YMR091C	A180T	-2.75144260600054	0.539750565016752	-5.09761876009365	43	7.34813950131752e-06	3.65876112669768e-05	NA	0.636029411764706	0.459558823529412
YMR106C	A180T	-4.35121838509634	1.01350915768206	-4.2932205911664	39	0.000112862212394038	0.000317341985437354	NA	0.805555555555556	0.25
YMR185W	A180T	0.730625389064138	1.94573412380088	0.375501143823753	14	0.712915880506122	0.760655783218586	NA	0.895833333333333	0.229166666666667
YMR194W	A180T	-1.62089752448009	0.67555177456599	-2.39936831713814	35	0.0218821126857112	0.0341818622999017	NA	0.625	0.25
YMR235C	A180T	2.44163005920247	0.567600599618968	4.30166927385478	46	8.75034559588705e-05	0.000264348670853279	NA	0.552215189873418	0.539556962025316
YMR236W	A180T	-1.67511289853503	0.68651413382085	-2.4400268195675	35	0.0198917599628663	0.0314843088153976	NA	0.767857142857143	0.517857142857143
YMR284W	A180T	-3.26009959669053	0.743329429253922	-4.3858072456013	38	8.84849107458674e-05	0.000264348670853279	NA	0.797413793103448	0.379310344827586
YMR304W	A180T	-0.0989715439272885	0.858214576183714	-0.115322608906729	15	0.90971906592865	0.925203645774244	NA	0.958333333333333	0.208333333333333
YMR308C	A180T	-0.385465924321553	0.432827128722762	-0.890577088961664	46	0.377790517058096	0.460673130494311	NA	0.350378787878788	0.320075757575758
YNL014W	A180T	0.381715395194308	0.685832482500988	0.556572348107991	33	0.581574706384435	0.671479975004251	NA	0.5625	0.1875
YNL037C	A180T	1.42556320900435	0.979308383268033	1.4556836573247	25	0.157923955145088	0.207383655382836	NA	0.93452380952381	0.470238095238095
YNL059C	A180T	-2.89611644574896	0.588809292631258	-4.9185984018813	42	1.38601095149848e-05	5.91529673943103e-05	NA	0.705128205128205	0.557692307692308
YNL061W	A180T	-0.924598548987173	0.526079405654986	-1.75752659968892	22	0.0927365860200524	0.125220587902783	NA	0.916666666666667	0.489583333333333
YNL062C	A180T	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.991666666666667	0.0916666666666667
